,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,max_watts,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_temp
112,2,Middagloop,13901.8,11342,11415,170.4,Hike,3832890205,garmin_push_5300561709,4099962331.0,2020-07-29T10:31:07Z,2020-07-29T12:31:07Z,(GMT+01:00) Europe/Paris,7200.0,"[49.490171, 0.685058]","[49.490577, 0.685578]",,,The Netherlands,49.490171,0.685578,0,11,0,1,0,False,False,False,False,followers_only,False,g4378321,False,4099962331,1.226,2.9,51.0,,,,,True,95.9,154.0,False,True,,85.0,2.4,0,0,False,24.0,4591892,1,a3832890205,q`amHqxdCDB?f@?U~AFxBUjAx@t@zAZlA\|BRhEXzAt@`Cb@bAX\J`@dBzAp@~@xErDK~CdDTfCf@jCx@pBTnA`@tF\[EI_BDM^c@ZEzAkAfAg@JD\gDFSLEHsAfAR`@XdAD`@UhAuAd@CXb@x@vDhA`CjDjDrCnBjAZdBw@~AEdLtCrClBvBdAnFhBZa@x@B\F`BfAzDt@lHfAhCbA~AfAxBfAv@n@xBdAvBl@nBpAlAh@rAlApBKn@R`B~ApAjBlAhAjAbB~CnBZZvAt@`CrB^p@fAdArAbAlArAn@\Pd@x@^EPVDl@h@n@dAdAjAh@pAtAvBzBrC|@x@f@l@|@jB`@b@j@fANl@p@jAd@fAPh@n@x@CJVp@b@Zd@|@^ZjBbEVVb@xAl@`APz@Tl@VXBTj@b@Z^?^Vr@FhA`@b@l@xAb@j@p@vAXTTAa@BHG@WNSO]QmAFQqA}A]u@Gw@`@uBIU?WSMFFIDKOHD?VJ?SBAOPFS?L?E?@IKHVCKDJPI?CKHATRSSMFPS?Ja@B`@C@GMIFDK@CL\OM@GKCFLVGAPCa@CNAYAJCFIEFL@MBOOXMY\j@GA@W@DCVVGEFCEA?OQEP@Q?FDILZEk@MDREUFTED?KLH@Yy@@WQs@w@q@}Ak@oCFgA?u@Ys@Gy@Bg@Oc@iAgAi@s@y@_@}@s@m@wACYWc@OiAUo@k@[i@iAmBuCqAqAeAyBOmANw@VcDKo@@m@KSEo@g@c@[GqAMqAD}@UgAs@o@}@eAe@gA_Au@{@cAeCs@u@w@kBEWu@{@w@gCq@yA?q@g@iBU{A@s@MgAy@mCIm@@YI]EgAD}@Gg@JeAd@s@b@]zEcBrA]pBgAt@SVSLYH@FNE?_Ak@mDq@]SqBa@kKoB}Bw@aEi@aEsAuAO_CmAeAu@eCoCaFcCwAoAwAgAy@e@KWDSAJQ@cAaAy@g@eC}BeEuEw@i@w@_Ai@YmBuBkB{AiA{A_BkAmA_BcE_Dy@mAqBiB_AEiATaFvAyExAwBzAe@n@uB~AmBzDE^gApCWbDGECzBS|Be@nDUZ{@OeFmBcCwByDiEiByAeCqAeDcA}AQoE^aBIe@Qu@@]Bm@d@e@La@`@oAF{@XoAw@_A}@iAyA_ASUJu@v@}A|C,2,,
113,2,Middagloop,5720.3,1782,1782,11.4,Run,3819575725,garmin_push_5283853874,4084619841.0,2020-07-27T10:00:12Z,2020-07-27T12:00:12Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218953, 6.575053]","[53.22556, 6.56602]",,,The Netherlands,53.218953,6.56602,0,12,0,1,0,False,False,False,False,followers_only,False,g5391684,False,4084619841,3.21,4.6,81.9,,,,,True,157.6,173.0,False,True,,6.1,-0.8,0,0,False,45.0,4591892,1,a3819575725,}_ycIqvcg@LMj@[VYLe@BWCa@g@uAG[C_@G[]gAKc@@[OkBk@mCMe@IW_@yBu@oDIUs@aEyDaRSqAo@cDq@wCo@gDQg@Eg@u@qDu@oEq@uAiAsEGCE@gB~As@f@_A~@QLOHEEK]s@uDKQK?m@`@gB|AkBvAm@^KXIHm@h@IBKEEIYu@]_@Q[GOIm@e@iBa@eAU{@CCK?_Ar@sA`BsAlBo@t@OXOn@E@s@IO@ONaAnAE?GOg@aBGGI@u@n@e@p@k@l@}@nASr@_A~BKf@Of@Kl@]x@GZM\m@bASh@Yp@i@x@i@r@i@b@gBfA]LqBnAcAh@UFMLuBdCu@pAe@l@Sf@m@hAuAhDg@fBe@vA]lAg@|CU`AGfA?nBBvAHjB?`@HbAD`AFn@B~@DPLPRJ|@z@FDVAHDtBxAPDZTl@Tb@Rr@d@RC^Hb@h@`@`AXbAFJH`@|@pBTdANb@P\^dA`@x@Ld@b@z@X~@Vh@Rj@@FAJT`AV`A\~@?HHXHFNTt@hB`@lANh@N\f@xADN?RFVLPn@jAP^Tv@Tj@T^XRDZ@b@J`@f@pA|ApEZt@^jA^|@B@H?z@o@z@yA`AwA^SZYLQHBDBP\r@dAVPz@`AN?VU~@uB,2,0.0,
114,2,Middagloop,3692.1,1214,1214,2.2,Run,3821275027,garmin_push_5282403887,4086616580.0,2020-07-24T15:28:56Z,2020-07-24T17:28:56Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218997, 6.575114]","[53.220516, 6.576702]",,,The Netherlands,53.218997,6.576702,0,3,0,1,0,False,False,False,False,followers_only,False,g5391684,False,4086616580,3.041,5.5,81.0,,,,,True,151.4,167.0,False,True,,2.3,-0.8,0,0,False,24.0,4591892,1,a3821275027,q_ycIgvcg@PKn@k@Vw@@UCg@SaAg@aDSe@CKFUCE@QoA{FSi@SoAuAsGw@aEWiAy@uEu@eDeAqF_@}AMq@[sAy@oEEKECQsAm@yCSaB[wAUm@e@{@y@wDM_@ECI@[Pu@p@_@b@a@Zg@j@u@h@E?KGI_@u@yDGOICMFe@j@qCjCc@X]N]VCFOGEVOXSNSRc@Vs@l@EDGb@CFi@t@GBc@h@OJGH?rAAPELALB\x@bDHNLBBBJh@CNQZIZGJw@TYPKNGRANAlARz@|@nBBBH?VIHDZ`ANt@PlAT|@X`Bd@dD^tBTnBN~@FXZdAFJPv@JVJJLGXFVK\YNOZUJQPMXa@^_@LEB@HJx@jBNJL@LETObA~BPT`@dA|@rDFj@Jl@RxBH\?NPb@Fn@\pAD\Lf@\fBl@hAXz@,2,0.0,
115,2,Ochtendrit,109437.0,15735,27558,364.0,Ride,3818940899,garmin_push_5282570976,4083861343.0,2020-07-23T07:10:58Z,2020-07-23T09:10:58Z,(GMT+01:00) Europe/Brussels,7200.0,"[50.448875, 5.568723]","[51.19242, 5.993578]",,,The Netherlands,50.448875,5.993578,0,19,0,1,0,False,False,False,False,followers_only,False,b5474373,False,4083861343,6.955,13.6,,106.8,,1680.8,False,True,119.7,159.0,False,True,,153.2,70.0,0,0,False,64.0,4591892,1,a3818940899,mh|rHos~`@_IFe[bPyO?ub@pHuGkH{ByHyC{aAuEiKwImF{Mg@uEzBsKhRmIq@b@sD_EuDi@kFlGqT\}LsAiHkDkEqP}C_OgFsBnN{ErKmMpIcP^oPuLkOeUcMaJ_LqNuO{HiE_GiDhCgAnMqZjIuMnQgEtKm@dLlEt|@fO|f@xAPeBzHIiBvBzMwOn_@wGhE_MwAqXkUsNaHgTkYeYuHiRjCeI|T_G|FsG_CiCuNaFy{@`AkJsEeXuRy\gMmLqPMed@`WiLpU|@pDaAcCxBqEZrBgAbDiLdRgFzXsEhJ}NrEaOcD_MsLzBeCsUaf@l@eAgABgBgMwArDkE|AmAsC_DcYwGqTqKsk@qDwInAIqB{HoIB}K|OsL`a@cQl[iKjHuItAe]gBwW{MiGqGkF}MsF}l@oFuKaG_GsA`CqOjBsZ``@eJiPeP`FcOsHeEwHyRrF_OjX}BdA{[qZaFwAuCwJoNnHgGwCsHKqUm\eGwCi@cDaJ`DiGtImBvXiE~CaAjDkOnHl@uCsP_jAyIi`@{ADqC}YkGcPRcFeCk@sCuGqVk[yAuJeWmV}PoJo\oDa[eL}B|EwJkDsGyKeFcB^aJcRgIo[cU}vAgoA__@kTeO_Fix@cIqqA}Tb@kNhDfAeu@o@sE_EJ{DiFqN}BlAiAmEcHaM}UvCsB}Wb@}CsHiGkGqIyYy@yUiE{CgBgHcL}aAsd@_BvJwH[CfBGgBaPeHkRsDuPrHka@qAsCzBaMReGsh@oQjDaA{BaWc@oa@kIePfAyy@n[gXlBqc@lNgh@oIc\lDU}Cy@@eSdDgDi`@uVrBaVlI}fAmu@uMgN_EqKcKcM~B~BpA}D?hEqBq@}OiTwTyhA_HsCiR}DqQmTkQD_KcF_BoCqAX{@iDo_@qg@{BeJeFoBuReYqe@kTmb@{[qMsS{QmRce@wXiDaN_DcFgIwAgJlByO}MqI_LwI{SkTkb@{U}V}|CygEgnB}|Bk@UyIfZXdL_IbIqW|FyXi@o`@_Lk_@sZuOkFew@}t@g_@uAcx@n[q_@og@aOq_@uD|Be_@_KaRgAg[xGa\[{PvUiJpDiIlK_Jx@iTyZ_r@cv@ap@}n@c`@yYig@qWemByr@}cAmYaGwGuOme@{@IyI|MkRol@ik@izA[uDsWsi@w@qE}_@s{@k\aj@_D}AaC}Hg`@un@{BqAcFsJP}DmEsDmd@ww@oFsFs|@}vAmFyD}ZfAi@xDyBzByQbKcQWgAkFhOyIkA{KlIqJb@uE,2,10.0,24.0
116,2,Nachtrit,5445.2,1155,1356,31.0,Ride,3802393189,garmin_push_5277347612,4064644735.0,2020-07-22T19:01:52Z,2020-07-22T21:01:52Z,(GMT+01:00) Europe/Brussels,7200.0,"[50.427634, 5.536633]","[50.451837, 5.562306]",,,The Netherlands,50.427634,5.562306,0,0,0,1,0,False,False,False,True,only_me,False,b5474373,False,4064644735,4.714,8.9,,64.0,,73.9,False,True,115.0,144.0,False,True,,121.6,103.4,0,0,False,3.0,4591892,1,a3802393189,ucxrH}jx`@_AUQKOQIQCc@ESKMoBsAaD}AgAYkAS_AIkA@u@DcAPk@P{A|@eAt@i@Za@He@@u@GSIUM_A{@k@{@WWw@k@}@Yw@KcAGqADcA^q@b@UXMZKb@oAnGu@fCq@hBi@v@AZBJ\\FB\Cd@Rm@[e@u@}AuAk@c@u@[OEUDe@h@OLIGOYyA{B[u@Ou@KW{GsLEQ}DwHqFgLKOWb@CAb@}@^g@Xg@r@oBVe@`AkAdBcC?KGU@IFe@FiAR{AVmC@q@Hk@HsBRsC@oBQgCUsE]aCY{@c@oA]q@Qe@_CgH{@aD{@sBs@qBuAoE_@sBCSAYGUGk@LW?YSo@SwAa@{D_@mB]_DUqAGWEYA[k@}DMk@K_AIUC_@UeA@YOeBe@iC]_A{@{@a@]sAuAuA}Aa@Y[KKMeAg@a@WYGEEq@AYYQCgAAu@XSX}@p@aCtAk@TSLGR@h@RpALb@BVT~@ZhB?lCGb@CdALr@`@xA@LW|@e@fAk@n@gA|Ac@f@SXAJNK`@k@,2,,19.0
117,2,Ochtendrit,94899.7,14649,34734,1195.0,Ride,3801722696,garmin_push_5276677689,4063919405.0,2020-07-22T07:13:58Z,2020-07-22T09:13:58Z,(GMT+01:00) Europe/Brussels,7200.0,"[50.180641, 5.606689]","[50.427291, 5.535674]",,,The Netherlands,50.180641,5.535674,0,30,0,1,0,False,False,False,False,followers_only,False,b5474373,False,4063919405,6.478,16.6,,115.5,,1692.4,False,True,127.5,177.0,False,True,,409.2,150.2,0,0,False,100.0,4591892,1,a3801722696,_|gqHw`fa@?yEoBt@_DtB{CtG{@nMvAdIrF`I|UxArEbLdGtHZ`NaAxLeD|I{AzWuAjFmExBeQDaE|FOlSpEfUdDaBRcB`ANAxB{BbLeOMaB~AAtB~AlD~F|BzE`IfCbLIhGaVjmAoLhv@cFtK}OvRThIzHvQhAzKxL|b@vAhVuBzUxCnPoC`QwHtJcCbPZlg@~ClMuFeEgAdAaFjf@vKxo@}@dLrBzS}Fry@sEh[hAxX}G`s@u`@xiAoGbi@mI|OuHh[kGvx@_ClGwEhD}DfHiOzd@jE`h@y@`TnC`LdAzW|FlJvDzLIpf@rA|`@cFrFgE|ZiXd^cNlK{Rpk@bAqCx@p@jFlOxCjmAlLn]bCdO`Ev`AbKbLaAUi@xM~B|JyAdDd@vGgB`WfC~y@wEhN|@jJYbSlIf\bDhZpRds@lHtS|AhQzDrQpRrj@r@jWhU~m@bLda@fi@~z@pSpLjUxTxFv@fEdI`ItD`HlI~HcAbPbKrQmF~ExPgBzLlAbJxBkAvBkQzHcBm@gAKl@`BtGpCrDwG|NmCaAOtBf@aBvBh@`IyOd@kXzCmWDqs@_A}QPfB{GaZtAuE{W}w@jBsb@dFoKiCpF{C_D{@oEv@kP~CwMh`@nNhP[n\{]lL}]zJgGdGcc@gXu}@yDsg@~@gWlBqLU{LxI{QvJoFhJs@tCkIbF}CvFvA|GxHnDQhJqJlIyPnRgPj@}PzCsUWkXdCua@o@kVaAI{AwHoNW{l@o_@aQaGuWeDc_@kP{~@k@eVrJko@jM}IcR~BcHvAwNk@qd@}FcRwyDkU}W{BwJzHwInQiLnO}YsbA}Dz@eGcFqFjG_CwIeLcI^oOmBoVsCmJgFaGuL{c@yXur@NmFyBwNiNgTsNg^sDiUaJgPuGpE}GcMiU}NmK}PuDKqNuOeGoM{F~@yGaLmGwUsFsFcFCaMcb@oJeMeIaUmCeDfCqREuNiJqL{BcFkK{u@sFcU{NaOeSuUoRaXaK}A}JoLmCkAsGtDaFtIyMaFeX^mz@oSiMnBkErHgIuIi`@mTkJ_LoHiCkPdB}GnJzFjXS~Fy_CdnCoBzG_@hMuFm@D|NeAtIiEhHqMyGmNkWqEnAwEqMiDbHcO~AwJwKyBc[gF_JkHlHsI}JmJaCc@eFwDgB_VUmKsGcN{@wHeEuDjCiFeIqGiRqB{Sb@aR_AsE_BdEwAq@s\}p@{GS}SkS}X}LeV{Rwv@_fAeKmCu]}@aM{HwJ_M{CoHkZgpAcI}MwKsFQkLpE}SxBPwJoCo@pBGyBC|C,2,10.0,22.0
118,2,Middagrit,106612.0,15899,27892,1292.0,Ride,3798959152,garmin_push_5273725016,4060852253.0,2020-07-21T10:15:11Z,2020-07-21T12:15:11Z,(GMT+01:00) Europe/Luxembourg,7200.0,"[50.150089, 6.056681]","[50.180875, 5.606579]",,,The Netherlands,50.150089,5.606579,0,39,0,1,0,False,False,False,False,followers_only,False,b5474373,False,4060852253,6.706,17.8,,127.0,,2019.2,False,True,128.0,172.0,False,True,,552.4,239.8,0,0,False,115.0,4591892,1,a3798959152,_}aqHg}}c@JxFkFvH_^xJw\`mCnDzEvWl@dPnVjCdS`ZqC|A~RxInGtPwBbItEfI~RvEr\pU|ZbMpExF`IjDb_@hNrm@d_@vRjHpFnByBeAoHbAiHf@vC|Kg]tCgFHaZ|CyLzSfFhQsPtN~KCqZjKaYuGtGlBe@_E~MzDkHtF?nGf`@nPdM~G|@~BzNxJJwAgElEg_@Fk`@fNyx@oGaZ`GsS^eM|DaD}FfDsUmJqFoSyGeIgKcYcCoR}JsAaEkG|FgLhCqXdI}LpBcUl\vCYsMgBKfAuCxKtAhKiRtGb@kFsAvTzMlFyPxc@rInJeDxQmMzAcUvCvFzD}MbMmJtAoS~MfDza@v\bSrEdCuBtD`G_BrPrHiMnNA~RbClU~NvLlLnOn^t]zd@fXfg@lNd_@lJyNtc@z_@jTzFpDjF|Xny@\nS|Lli@_Kx\jKpEnCdJ`CrTu@r]dCnQ`Nl_@lGrFnW`p@zJdMrVvr@tNbP`PsInVnBrBpGjO~KjGLxOfS`JsAlBiPnDmAvGzDlLrSRlE_FlDe@`JjIxc@dE~c@xO`W|M{KyAnRfNhFnBja@|KF~GvLfCzVc@_ZkG_a@nEwG{EjHpG``@bA~[lFpOcBlCtBjRjFvQgJvYGbHAoHoBtGbHpXi@nH}EsKiA~PmNxJmEvKdEpf@uDd[qCjIeLdGqFbJm@rNlEj_@eBbMkWxSwLd]q]|e@wPfIuXlBqJpJoI|WwZpO{Vpf@P~rAtJnc@_C~lA}ApRoMhe@|Ar~@sNn_ADvlAcK|vDkIfh@yAJv@jQeHwWcJaPykAscAmH_LaHaTgZosAciA_hBuu@e`A_JkXuH{|@aHmXwiAwdBcDr@yEvIiZgB{O|XcMh~@wDhLcb@d`@}N}HmJlAeFzAmDdN}P~Ji\hFmBgCcEoZeGwNsg@uNmLlGeG|R{H_B~HjBnAkBeNf@gFfHmAhLiDvEmOj@eTwUiGxFwYjDkChRgChA~C`CfD{BkAhIn@wErGyCv@zDeC~QoIlMm[~LgA|GnFpO{@jDc`@ac@qOhDoDfWsF`HaWgDmk@xHP`\r[pp@lJ~d@xTt]uA``@wFrKqBnSiK|PkApHsCqBtCb@bBoDcBvFdCnB}BnLZbVdHf[|AdXg@bLcBxCyE{@w@pJ~C`ZhF\~CbO{FvMnBzl@wEn`@wB~m@k}@puAuLxFwK`S}PhHwXd]kf@f`@mOhRaMfd@IjW~F~SHpU`KxNbW|~@dIhLfMrEdHxK|GfSbCxOZpZuBdF}YaBiNzLkG~[ZfIhEvJcKmGuPiAoFrCs@zF,2,10.0,22.0
119,2,Ochtendrit,13552.2,2092,3420,179.0,Ride,3794430265,garmin_push_5269323839,4055798214.0,2020-07-21T06:52:51Z,2020-07-21T08:52:51Z,(GMT+01:00) Europe/Brussels,7200.0,"[50.19434, 6.117838]","[50.149087, 6.055089]",,,The Netherlands,50.19434,6.055089,0,0,0,1,0,False,False,False,True,only_me,False,b5474373,False,4055798214,6.478,11.6,,134.8,,282.0,False,True,124.0,162.0,False,True,,547.6,388.4,0,0,False,10.0,4591892,1,a3794430265,sqjqHm{id@?Uc@tAMp@SfB[dCC`A?`BDbALdGLxCAzAFxCJvAVbBB^b@lEZzBNlBCfGNpE?jFHzEEvCGt@ErAGt@i@nCaAlC{@tAw@`Aw@n@]T}@\qDh@o@Nq@V{AhAc@^Y^c@p@Uf@u@tBi@zBi@dEKfE@Nv@jIVjDVnClAvKTjDLhAt@bDNd@NVRf@VbAb@jAdB~CtLxOb@r@f@hAZ`AVbAf@~CtA|Kj@vDb@dBbAhCR^PXfAtARP`BhAlBl@bBBvDS|BA`AGr@@pBKZB`ARxAh@~@t@bAhA~@`BP\dA~CjA~Ch@lAd@z@`@d@~AhCv@hA~BvCJHf@r@~@hArAbC^d@`DjCxDzBTJp@NnAj@n@^n@d@tBhAnDdB`Bt@lA^Rb@XHbAd@nGfDt@d@p@j@`@d@x@vA^bAbA~DPlABn@?bABn@@vAEfBGnAm@`HCf@?z@@hBJbB`AlFn@dBlBzDR^vApBp@nA`AzA\`@fApBn@`B`@z@h@zAV`@`Az@HNZn@`@bBf@pAdA~DJ~@l@fDnD|TpBpLtAjHb@jBXt@N|@^xBB`ATlBLb@h@fD\`Bn@zD\hChAzELZZh@P^ADm@}Aa@qAs@qCo@gEy@aFaAiFc@sCwAuH[wB_FyYqBcLCYDMBAKGjA`A^^RJh@`@RVRPTTJPtAbAZN\JZNpA^LH^F\XvA|@XTf@z@lCzDb@|@^l@pB`C\j@r@xBPb@Xd@bAvAfD~NJh@NjAPdIR~CD^FTFDFAFUNQBALFNMFOFg@AUEACD]|@]h@KF?ELCNQRAPSBMXaCDu@n@sGfBaN|Es`@l@sFjB_NvAiLVuAR{Ap@eGLo@Li@JSX_@LIl@QR_@Li@Ra@ZUNGn@QvCi@dCa@xEaAvD_Av@KhAa@xAeAX[j@_Af@aAHk@L]TQPAN@r@NDCVe@^_AN@NF@ACC?Qu@@?d@P~@@X,2,,14.0
120,2,Middagrit,125616.0,18460,33824,905.0,Ride,3791957909,garmin_push_5266902428,4053019886.0,2020-07-20T09:43:31Z,2020-07-20T11:43:31Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[50.860404, 6.057495]","[50.194421, 6.117906]",,,The Netherlands,50.860404,6.117906,3,44,0,1,0,False,False,False,False,followers_only,False,b5474373,False,4053019886,6.805,14.0,,117.3,,2164.6,False,True,123.3,157.0,False,True,,561.0,146.2,3,0,False,94.0,4591892,1,a3791957909,otluHib~c@hOlAxMwGzUgc@o@iNjUiLpr@_Lth@Q~FxEte@hB~OhTnTlKdIdTvB`Vx\oPlL|Ax\kMjZ~Cza@{QzH{Lt[oDdJoHvb@{t@`RyDhVkSdEcHc@yLhFcK|E`@pUs{@{BsXlEgJc@eKtOoDgCs]iXke@rA}CyKa^sB}]~LiwApGciAVel@zH}\lLmKdJ?rNpOrRvc@zg@a@f]dd@xYhGnFeHfBqL_@ymApKkZ~JoHfPrEhImCb_@yo@jSsr@p`@mh@dZuAtJvInMjq@l]~\`@|FhOhVpNh_@jCjZdEbKfl@dEjPnKzNhAbN|PnUxL`Tv[|GzYfc@naAxf@~{A~IlFbJaCxEeX}G_\s@eU|BuZdKo]f@cQwIq{@{Se`AoFcdBeFc]f@c\pH_Q~YaIzG~Dfa@pv@|U~Oh`@uCdLmMzBs\_Fqe@tGuc@yEonBmDkM}I}Jk\}EgEyJq@uO`F}RpU{QjVso@_Dsx@cJ{h@fBeTnIoL|cAmk@lI~B|OlVdm@pFvf@jf@tPtVp]|`Alg@yFnh@nc@za@hSvq@pBb_@jRv`@BdMtPbC_CzExY`L_Fdb@HfO_S`H`AqOwMjAwMpEoDDiLuQgCjO`@rB`IgGzJ_AzN~RrOhLxUeA`r@_CbEwH_BeIhZdKn]t`@fMlI|\zNrHy@xDtJ|Udl@bJpLmA|LmIxKoa@bQ}Ovc@lUvUp^lo@rh@ha@d}ApRzOdK`RjUjBdUrnArNqIa@gDxYxa@tZzq@h]|Tv[cCvWvPb\{Qlm@}i@xMeWh\aK`DwNcBk_@rAeJtb@_a@jRQzc@ePpH`CrThXvr@iS`f@hF|Nbb@oD`k@|Lf|@o\hcC}F|hAhJ{ApT{KvQ}Xtq@nKpXm^nYuJl]fFfP|[dLjCzMwStDoj@|MwJhIhEnHdWpGlFzp@|Kvg@gCt\d^tt@tAz`@rQn_@{Qnc@qz@tx@eaAliAw@b`@iPtPtIrb@jjAjExDpJ`@jPuL`ArDnL_A|@xOcHhK{CoIvD_Kg@mEtg@}TaAcOzCoIlS`BrOuKfDlBnUuh@lHkB~T~H~U_ObNtAzWq@nTqg@|Z_Rf^EbJaS~Jsn@uDeWaJqN~LfGbVwSxNdF`Cb`@rHtJlCwBFuKdJuEjOiXhP[jRx^j[jFxJpIzLz\_AhM~EhRxYvXlGz@xC|MBdf@`UtjAbFjr@mA|N_Oj^fAmI,2,10.0,17.0
121,2,Middagrit,39943.5,5711,6905,56.0,Ride,3756599385,garmin_push_5231297012,4013479680.0,2020-07-13T14:22:32Z,2020-07-13T16:22:32Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218799, 6.574529]","[53.218755, 6.574815]",,,The Netherlands,53.218799,6.574815,19,22,0,1,0,False,False,False,False,followers_only,False,b5474373,False,4013479680,6.994,11.0,,96.6,,551.9,False,True,106.0,127.0,False,True,,14.6,0.0,1,0,False,15.0,4591892,1,a3756599385,ywxcIqccg@`@j@RB`AmAVFjBhGfA~BZKxCcDRDtBpF`BxJ^f@`@Ax@q@vJ{DZHpExY~DdZhAnKbC~Pf@jBdUfkAf@`Fh@lClDjIbAzCZjDj@|Cd@dBf@~@nAdApCPFNBdBb@lCPZbAf@~DOtDi@nIb@rDsARHz@rH~Ah[l@nBX?hEeAfIuCtIkDlSkGhGeCjAuA~AgDdDcMrFeJvGqG|CmBt@MDzALRzBw@Jh@pBnv@lBbSz@~GLhDhAtHtDzR|B~L|B~PvHrb@z@lEVt@|@d@nAW~GyCtEEfEkAvEX`JsDb@LXl@pKtf@rDtRTnB`@|[HT|D|AlWtMbV`EJP@p@GpFj@pB`@TpDlFr@T|HzKdEST~CN`Hi@xAS~@xArET`CtBzl@HxG`@xJT|AJ~BnEjlAArCc@jIMT_BBm@UuGoFmN{J[?Y|ANyAi@_AyQyMy@]YD_AhCiE`QsCbJuAzFmAtD_ExOsBjK{FhTQZWFWKqIuJuAaAc@T_AjCURYAqAeAWBUVuB|Fk@LIR|Dza@Xj@PtCxEhc@NrBOd@cK|@Ab@h@dBl@jA_@y@]S}Jt@GZHvBl@|Bb@~GQdA\hHCb@qDrC_JdGs@m@U@qGdBkY~EsC`COIYaAs@EOTVYt@R|DzVf@|Bx@bCjHfNjKtTPxAF`HFZTR\EtTiPEc@f@v@d@tA`@vA@dAf@hGDdDqApLJpBKfDa@vAyDxH}@jCQBkBmBo@OkKTcOKkRqFkARe@uCqCoEqEgIsAUyDDEOJaBv@wCd@mEAm@eBcMIcD?oHIg@WMaEb@e@MsAaKSwDSe@_BJMe@OkCSSkd@vQeH~Bo@fBsCd@]SeHsa@wB}PWaA]g@]KyERuKnB{As@g@}@cBsIaRugAc@}Cq@mIJa@eEgBk@w@Wy@gMsz@oI}z@a@}Ae@c@s@UQ[TuKCmJaAkQe@}Cy@aDCwBm@}AUeF}DaXkBuPkDmUgCgUaA{Mi@aBc@e@qCg@mC^[Kc@eAIcCx@_E@qBaEaZoDeXy@{I]aLEaN_@sGs@_BgAu@IU|@{FpAaOCeBp@iBrD{[z@oSj@wa@~@y\NcDjA{JjBkIZgCCuE^sJCiHIa@[{@RoAe@kFqAiKeDmU?cF[EW^wEdK_@n@QW}@}EuGsb@gAoNy@oCQA_Ax@WBW[gDcLiI}b@o@mHt@{FCQkAeAsCqEcAy@C[nJuUvE}H~C_E,2,10.0,23.0
