,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_temp,average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence,weighted_average_watts,max_watts
155,2,free ride,2033.3,300,300,32.0,VirtualRide,,4744642461,zwift-activity-744191808997035328.fit,5064286704,2021-02-06T15:00:02Z,2021-02-06T16:00:02Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[-11.636086, 166.972439]","[-11.642387, 166.970368]",,,The Netherlands,-11.636086,166.970368,0,0,0,2,0,False,False,False,True,only_me,False,b8041198,False,5064286704,6.778,10.5,,119.1,35.7,True,True,110.6,125.0,False,True,28.0,11.2,0,1,False,0.0,4591892,1,a4744642461,pt_fAuxbz^z@FPFPJl@l@Vh@N`@Hd@@ZIxAWzAa@`AIZIh@A\F^PV`@Zh@P\F\@LEd@YN?hA\NANEJITWPw@DKHI`@Qr@e@LALFHLBN?LM~@APDNJJNDNALIFK\i@VQXMNCH@LN@JCNaAtAEPAPFb@HN^`@LXHHJBL?JGJWP{AJc@VW|@m@HQBIEUEIu@w@CONo@CSKOc@UIMEOAQB[DM^]FMDm@BKDIRKb@Ib@GX?N@ZNXVJLN^Db@?`@Gf@Yh@ARJVRXNh@JNPFN?NCNMFMDO@eA,2,79.0,115.0,355.0
156,2,10-12wk FTP Builder Week 3 Day 4,16911.2,1812,1812,56.0,VirtualRide,,4739733177,zwift-activity-743497589800718432.fit,5059176384,2021-02-05T16:06:05Z,2021-02-05T17:06:05Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[-11.636443, 166.972446]","[-11.64868, 166.952307]",,,The Netherlands,-11.636443,166.952307,0,0,0,37,0,False,False,False,True,only_me,False,b8041198,False,5059176384,9.333,16.5,,173.2,313.8,True,True,132.8,168.0,False,True,28.0,-6.4,0,1,False,16.0,4591892,1,a4739733177,xv_fAwxbz^mBSg@Ya@u@}@{Ck@aCGo@Do@n@uC@}@Sy@_BoCEYHe@Z]VKlBLh@KRi@FsCLo@VY\K~@@hBf@x@\d@^Zd@ErAL^pAPd@\@^aAnBBp@`@f@^LdADlF_@ZOz@w@f@q@Tm@Iq@y@yAIs@Bc@\g@`BcAZi@Lq@BaAIcA_@}Ay@sBc@s@u@y@oAeA}AaAQ[Cq@b@qCj@mAh@a@jCs@v@s@Tq@L}AEw@Qu@i@}@}BsBS_@CSNa@vAgAT]Bc@WgAJu@lI_TVgALsCQgA_@k@}@e@oDcAgA}@o@kAQs@Eu@PeAlF{Kj@_BXcBTY|@]rASp@HfAh@p@B^Gt@i@v@iB\i@n@OtB?nAa@d@e@b@_BBq@Eo@]y@gBwB[u@B]LWn@o@lAa@\@h@Tv@`AvDrGh@j@`@PRBd@Kt@s@Pa@TwAl@yALG`@?nA`@f@b@Tr@Bb@KnBFb@f@d@~Ap@R\H`@Eb@Q\yBt@[ZUt@EhAFnFElBeAjMKdDj@nAxC`DN`@Fx@^TpBBxA`@d@BfAQrJiCr@@^RVZXfATrBXpFHjEAnAKx@a@l@iAt@Q^Eb@?|AL`CThB\`Af@b@`AZlCIhAj@lCRr@VhAx@VZJ^HrARj@p@l@^B^O\i@tByGj@wAj@e@v@?n@VbAx@J^F|AVZb@FpBGv@Jn@^l@~@`@fANx@J`BM`B]n@aAt@yHxDy@j@UZO^IdBO`@oBt@y@|@Yp@@v@\rAj@|@x@PTRHl@?|@v@lAF^Un@Kx@OJsAJQJGR?VJPTFh@Ol@BRJDTOh@i@Tq@n@{Cl@c@ZOj@?vBYtBCdA`@fChAdDZb@vCnCf@v@Fl@WlFXnCEPuAf@kW`G}NvD{GnBiB~@Kj@Hj@fBrFVJf@GjMuDhAMt@RT^Bh@EzLKrC[jBqAfF_AzBGlJQ`Aa@^uAL_BDgDBq@IY]Wk@oCqJm@aAs@i@m@K}@Tm@l@Uj@Kl@Dp@Ll@zF~Lj@x@?NSVy@VcH|@aB\o@f@M`@?VT\l@JpKsAf@@RNMTg@PwLfAQFILBd@PRlBF,2,85.8,188.0,625.0
157,2,Wandel 009,3387.1,2387,2387,0.0,Walk,,4737217565,garmin_push_6222330224,5056570090,2021-02-05T08:44:57Z,2021-02-05T09:44:57Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.218956, 6.575081]","[53.218827, 6.57501]",,,The Netherlands,53.218956,6.57501,0,0,0,1,0,False,False,False,True,only_me,False,g7731775,False,5056570090,1.419,4.0,,,,,True,97.8,106.0,False,True,1.9,0.5,0,0,False,5.0,4591892,1,a4737217565,slycIyncg@ELOJAFCBINO@wA~BCu@g@{@Oe@]UIMEYUy@SmAEq@?_@GGUkAF_@?IYIOQm@DW?ICYAc@JSa@QDgAl@ONQFUNc@h@OBOLkA|AMF_Ax@]h@IFg@fBMVOh@MZOz@Sb@G^Sl@m@nCCPARCNMPKJSb@M\OPWj@[t@Y`@Un@MROL[`@i@tAGH_@Xa@n@MLSd@QROHOCa@Ow@sAKa@s@mBI[]y@]i@y@cC]u@Ig@Sq@EW?i@Wu@Oq@Sc@@KRYVKZe@d@y@JUBCJ@f@lAZhAFJJb@h@tAb@~A`@z@Pj@\v@h@zAPXZLL@RQPa@`@e@JSp@s@l@eA`@{@LMf@y@PITA\XBCDHJMJUF_@X}@B[`A}CDELk@\u@JIHYXa@FMFIH_@LU^e@p@i@PUh@e@PSd@YFM^_@\M\Up@Y`AMV?T@T`@VPp@jAVRHRJAJHFATFVND@`@d@PBLFBALBHCJJDCHF\IDKPMTIT]FADNHhAJv@,2,50.9,,
158,2,Afternoon Run,6939.4,2105,2327,20.4,Run,0.0,4728412439,garmin_push_6213735866,5047476841,2021-02-03T16:22:03Z,2021-02-03T17:22:03Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.219123, 6.575396]","[53.217372, 6.580306]",,,The Netherlands,53.219123,6.580306,4,20,0,1,0,False,False,False,False,followers_only,False,g5391684,False,5047476841,3.297,4.6,,,,,True,154.9,177.0,False,True,8.6,-1.2,1,0,False,46.0,4591892,1,a4728412439,i`ycIqvcg@d@g@X]\w@@UEMQaBSm@G]Ew@@YAWGCUo@}@{D_@iAMcACe@k@wDm@wCUq@]eBe@mC_@yAGc@M]e@sBa@eDq@uDm@oCMw@m@qCSgBk@wBY_BYiAWoAm@aAGQa@iBYiBIICAODqBdBq@n@o@t@KDGAKM{@gEIWEEE?CBUZw@p@c@d@E?EGkAgBEC_@BCCuALICOMI@YLSD{@z@KZCB_@[_AcBKq@CSFyAP{ATiAX}@@S?mA@]@{ABQRg@XwAdAmCr@yAV_A\}@h@uBPi@Py@Lg@n@_BVg@BQ?[A]Iw@m@uDGcAY{B]_B[yBw@eE]iCmAaGu@kEa@oB]qBEMOQCIGcAYuBS{@EGI[g@{CGMG@CREj@Dp@BNFLVVZx@BF\TDPEL?NDr@Jn@Ar@EZGLOJKBYCQIQ[EQA]BSFWPWdA}@nFgDP?DBTXHXB`@Cd@GXU^QFSCKGKKKSu@eF?WBWJ[JO^Ur@WPMfAg@NOXg@HGD@LPZz@BVAf@@LHDFf@B@FTDZ@d@IlBFv@jAvEd@tBb@jCPn@d@vCfBxH\fBNjA`@|Bj@jCj@lDLl@`@rA?HPv@RrARt@LfA^jBj@zA`@dBfCbPV~@`@xBVdAX`BXlAf@lC`ArEV`BDp@Cf@CRSp@s@jBO\IFOXo@t@k@d@k@`@y@^{@f@[VCADWD?b@fAPrALb@P`@j@hCZhAhBtJxAxGp@xDNj@Z|@lAhIPb@H\~@fF,2,81.5,,
159,2,Wandel 008,3357.9,2219,2219,0.0,Walk,,4726222949,garmin_push_6211583448,5045202041,2021-02-03T08:47:37Z,2021-02-03T09:47:37Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.219117, 6.57508]","[53.218736, 6.574875]",,,The Netherlands,53.219117,6.574875,0,0,0,1,0,False,False,False,True,only_me,False,g7731775,False,5045202041,1.513,3.1,,,,,True,85.4,111.0,False,True,2.0,0.2,0,0,False,3.0,4591892,1,a4726222949,enycIgicg@SSCWMWQCY^?BS\Uj@WVQDSd@]ZDLICGJKDI^ARONOf@e@p@YFSt@MRKFIRIDITEBCd@K\GJIDIJEL@d@GNUf@OPUn@e@b@M\ETOf@QXOOMHKTGTGLEPKNUp@MPSDSAQJEASO[@SBECUAYGYO[IIEK?WGIBa@MMBKCIBMPO`@GVMZABICIGIIg@cAa@mASg@K]Ga@Oc@KMOGQCIFKVw@pAOF[^Md@[^ITKHEB_@\k@fAGPa@j@cAtBOJIGYu@Eo@Ys@ESKIOc@E]g@iACUK[?Gz@cAb@w@j@q@Pa@RWP_@JEF@LZFFVj@J^N^LNJ\Tb@DTJHFBJPLGT?XOT]JGHOPc@LI\m@JKHALFABJN`@P^_Aj@iA@MAM@KpAiC^k@Rc@Vm@NgAJMPOBIViAGa@Fi@b@kANk@LWXw@L@HA^a@Vk@NWAMIS?KZYR]BCB@PZB?t@{@XSj@i@p@]NQTMf@c@h@Q?]JUJAb@Br@GDBd@zABLHN@RLPBLL@BD@ZDDBXH`@BBTt@Lh@PzAPt@L\DZFJB@DAPO\g@JGLc@HM^]XM,2,52.7,,
160,2,Zwift Racing League | WTRL - Men's/Mixed EMEA E2 DIVISION 9 (B),27963.9,3633,3633,492.0,VirtualRide,,4723846103,zwift-activity-741400196960467376.fit,5042738854,2021-02-02T18:32:24Z,2021-02-02T19:32:24Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.990331, -1.541983]","[53.988162, -1.539937]",,,The Netherlands,53.990331,-1.539937,18,19,0,25,0,False,False,False,False,followers_only,False,b8041198,False,5042738854,7.697,23.3,,176.9,642.8,True,True,140.4,155.0,False,True,182.6,97.0,5,1,False,37.0,4591892,1,a4723846103,q~ohIldlHCk@Bm@DSTYzCwAbKwG`@?\PLNX`A|e@bgCjCxV|AbNlDd\bHtn@xHvs@`B|Nt@xFDp@CVIL[DmBYiV_EkE_@qH]_@K{@k@aCsBa@F_@tBYl@c@[[o@a@YeAF_@Mu@s@YO}Ak@qHuDqEgBaB{@y@m@k@s@cC}Dg@o@_@[gAk@}@WaX_BOG[[Sq@CaAxAqo@J{CE{Be@}H?q@Hm@hG_Jt@{@ZQ|@Qz@AXR`AtAVPXCP[De@EeAmAyLWgEA_ADc@H_@pIaWn@wAVWfBi@j@[fDeCrAkAnJwOXg@@SEUa@}@qFaLkA}C}AgG{DeROk@e@iAU]aC{@}Aw@qEkDsBuB}CgE_AyAYUYTKh@Cl@HlA\tAzDzKfGz]h@tDBh@CTQZsBz@m@d@IV?nBKlAW`Ai@fAaCxAcG|CYEMc@wAiJs@yCq@{BiAoC_JgRoBsGUiAi@qDK[uB{B}@oAOa@Gg@QyCOgD@]JUPGfGwAfCw@|@g@lDmCT?NP~@`Cf@dAjA~Ap@p@PHd@Av@KxAc@PKLQ?[q@}AK[oBaJE]B]HWX_@vCoChCmBtQyF`D_BbJcG`@C`@NX`@^~Ale@leCjCzVzAnMvM`mAhH`q@nBlQt@tFDp@CVKL[@}XqE_Fe@mH[]I}@g@aCuBc@ESv@O~@[p@e@[]q@e@UmAB{AkAiBs@qHsDmEeB}Aw@s@k@i@m@eC_Eg@o@c@c@}@e@qA_@wW{AOEYYUo@EaAdBau@EuBe@qHAo@Hm@Ra@vE}GjA{A\Sx@Uz@EZJvAjBXFVQHc@CgAiAsL]iFBmANo@hIqVp@_BXYdBg@p@]lDmCfAcArJwOVe@@SCU_@{@}FuLiA}C}AkG}DkRQi@g@cAYUgBk@_By@sEiDoAmAw@_AkCqD_AyAYYYNOh@Cj@FnA^vAtCdIh@dBfG`^b@~CDf@ATQ^}B`A_@VKRCX?lBMhAW~@g@bAqCbBiFlCWFSUaBiKo@mCm@qBeAiCuEqJyCuGkBqG{@qFM]sBuBy@mAO_@Ke@IkAWkGDY\UrG{AdCw@xEkDPERJjAxCf@`AjAzAr@n@d@Bt@IjBk@NKHWE[e@cAUu@qB_JA]D[Vg@nBmBvBgBbAq@zNoEfBo@~CaBtEaD,2,87.5,182.0,888.0
161,2,Afternoon Run,10004.5,3076,3134,14.5,Run,0.0,4717203104,garmin_push_6202685612,5035855026,2021-02-01T14:57:48Z,2021-02-01T15:57:48Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.219051, 6.575261]","[53.217257, 6.577986]",,,The Netherlands,53.219051,6.577986,5,16,0,1,0,False,False,False,False,followers_only,False,g5391684,False,5035855026,3.252,7.4,,,,,True,167.4,205.0,False,True,5.1,-1.6,0,0,False,81.0,4591892,1,a4717203104,inycIugcg@CM@MC_@Mg@@]CGG?ILUBc@KSMEGSAMIIKYq@Ia@Qk@MOMSQs@e@sAGYIk@Ka@W[AG@e@K[Mw@[kDEM?SJS|@m@`@a@JId@S\u@JOTQPG?GDCd@WPWVSHY@kAFq@DM|AeBzBuCd@y@J_@?]Io@g@mBq@}BGc@q@cCa@gBKw@iBkHc@wBGSASc@wAS}AiAgGOq@?IWm@[g@M_@QiAFUg@iBGIGCOROJa@j@o@l@s@x@OLI@MKq@aB]EUeA@KKSI?MFw@`AGHI@KCSM_AwAs@HaA@KCKKE?c@RWFm@n@Sb@GBUM[s@Ua@Se@Mu@Cs@@g@HqAJq@Lm@Tw@B[@s@Cq@Du@C]BUJ[JULm@\gAXi@\{@Xe@pAcDLo@`A}Cj@mAXc@Rg@T}@?a@Ci@gAgGc@qByBsMiA}EUaBQw@e@kBOcAWqAKw@[uAOg@IIEQAQMu@a@mBCS@KDMAWIOGc@GGGWBKG[?SIYOaAMg@a@wBMk@Ik@}@qDQqASs@SoAGm@@KAG]sA_@qBS{@SuA]kBSy@BKMi@@KIs@YuACY_@gBu@iDo@mDGcA{@gESu@]}AyCcPDWE[o@oCgB_JYiB_@oB?KWsA?SWeAQiAw@wDOgA[oACg@FSl@]NOv@k@PWt@g@XKv@c@t@u@JEFDBFNp@n@hB\nA`@pB\xAXdBHv@t@`EJ|@`AvEJ|@f@bCd@jBx@fEp@lCr@~CfB~Iv@`Fx@dE\vBbAvEnDfRf@zBRnAF`ABX\nBl@vCJb@Rf@d@l@`@`@h@t@^rAF`@Bp@L~@?j@KpB@ZF`@d@`BPz@BPp@tC`@pBLf@D^Lt@Lb@\nB^zAN|@Fl@\jB\~A^tBhAlFRhBNv@Nh@Pd@VdA`@zBL~@X~AVbAZx@XlAr@dEhCbN~@tFdAdFXlBp@pDDZBf@Ep@qAjDc@|@_AbAk@b@kAp@uA|@C?AAFMF?P\N`@`A|D`@zBd@lBx@tEr@hDJ^r@bDXxAFt@r@zCJXd@|BPtApA`Gb@nC`@jBCJDNDjAl@nCEZ_@b@Ub@,2,80.1,,
162,2,Wandel 007,3997.8,2592,2592,0.0,Walk,,4715817244,garmin_push_6201301574,5034407143,2021-02-01T10:10:59Z,2021-02-01T11:10:59Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.218921, 6.575046]","[53.218924, 6.574994]",,,The Netherlands,53.218921,6.574994,0,0,0,1,0,False,False,False,True,only_me,False,g7731775,False,5034407143,1.542,3.5,,,,,True,105.2,132.0,False,True,2.0,0.5,0,0,False,6.0,4591892,1,a4715817244,mnycImgcg@Si@@KEWKUAMGBk@l@MTENC`@QZ]NKRG@QKG?OHORO\SV]jAi@v@IFS\MJ@PECC@CVSd@a@p@Yv@_@n@k@|AOTi@pAYt@ETYb@g@jB[r@?JH\ERADMHCJU\K\Kf@MVMNKPMj@Yj@ENc@p@GF@LIVCDWEQFOLM\GHEAEOQYGGSCCEKDc@h@KDIEc@w@qAmDq@sBg@wASa@e@cBQ]ECKFORWRKTWXKT_@TEL[b@QHOVDVNZNd@LNJ^NZJf@X\@PDLTZLf@NVJ^FH@JPXLNBH?NDPAPSZOLi@zAKFAAOa@OOEUIMCKS_@GOAWISKIGOECE@OP[HWTI@Y]MK_@KK?MF_@\YXMVGBKGk@uAU_@m@i@Qk@Wk@_@aAAWPe@Za@PYLi@^i@b@_@Rk@NY^QXYJYT_@N_@PUBO|@mAFSR[HEJBTLh@h@JBJ?ZNR@NRDBDHBPOx@?LDJRCF@JIbA{AHERYDA`AvBz@hCZb@JXP\\pAHN\hAHP`@bBl@hAFIFUHKPGXYZMHIL[h@gBLIN[LIBEF]LUFe@Pm@`@s@X}@Nq@H{@Pu@AYDa@b@}AXg@HUb@s@Vo@J_@Xm@\o@FUXi@DOr@_ARa@VWLWJKREHa@PUHWJKPYHET[PYDA`@_ARWXKFIHP?FFPXNHMBADB,2,52.9,,
163,2,Tritanium Ritje,22585.4,3608,3769,640.0,VirtualRide,,4709112650,zwift-activity-739647668519055456.fit,5027411422,2021-01-31T08:30:00Z,2021-01-31T09:30:00Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[-11.63938, 166.948356]","[-11.664618, 166.948288]",,,The Netherlands,-11.63938,166.948288,2,17,0,15,0,False,False,False,False,followers_only,False,b8041198,False,5027411422,6.26,22.3,,167.1,602.9,True,True,141.9,162.0,False,True,516.2,-6.4,0,1,False,45.0,4591892,1,a4709112650,bi`fAeb~y^gBcA_HqBiDsB_A{@}@oAqAgEAaC\kArAqA|EcDh@u@@c@M_@gCkBWu@\[zAUJWiAsJGkCh@_Dp@sA|@eAhCsA|C{@jM}AbE}@pAmAvBmF`BuAzBq@vB@bBf@|AtAnD|Ej@^`AVlBAjEi@vL{CXU?OqByGNk@lAm@~XyH~]iIjGcCrBsBd@LxB~BlA?Zm@?cAWc@wAmAIe@FgBmAoBHw@^g@vC?|BkAtEyArKuA~FEdDZtCh@lE`BdG`E~A`BlD`G|BdAPx@FvCMlCZdAd@d@p@BbAS|@_@x@q@d@s@Vy@[_DPeAZi@`@UxATLf@VrJ\vAf@nAZ^p@VbAJl@GZW~@gCJs@Ew@{@mDR_HiA{OBq@Rw@p@e@l@IvKEnCRb@ZP^?|CNx@pA|@rBTbCqAzB[j@_@V}@Z{Dx@aC|@qAbDmA`Bw@fAKhCrAtF`F~DtBTb@CfBL`@~Cn@ZPvC`ELp@YxBDz@h@bA|BrC\dBExAYbBiBrCY`Ax@xHAf@{AzAqDpBs@?eBaBc@Q}@N{@z@k@|C{AbAUf@Bh@Zr@vBvB^hAGvA]hBi@pA}@`A}Az@yAZaFk@oFPcBG{@k@w@eCk@s@cAIcDR}Bi@uAy@o@eAg@iBOeABsBWg@m@e@sAWaDJeDs@kABoBtAqDzE{AhDwAbFD`@h@r@eAfHJrBb@jCbAzCjBbCzAnAJXEr@s@bCUzAWd@g@\qHvDoDDcCa@u@LkBnAK^G`BZd@`Ab@f@Jj@ItAaApAoCb@g@vAEz@UfH{Dj@{@LiA`AqDEg@W]yAkAcB}B}@sCm@oFHoAv@sEA[e@YUFS^cBnIEjARhCa@j@sAb@m@h@aBxHiAxCgApBq@l@wAl@k@k@Ku@r@kCP}ACo@c@c@q@Iq@N}@t@s@bAa@rAQzAMhF_AjFErDK`@y@Zw@Ea@_@]uAQ{AH{BSiEbAyIK}@a@u@k@m@]I]Hk@p@_AtCI`BRlFGlEe@bCeAnBk@\UGi@cAiBuA[s@A}AR{AZy@zAeC`@_CM}@YQaACsAl@aCbF[rAOpD_@rC_@~A[b@m@Oc@g@[k@Eu@ZoBtA_ED}ASY}@E]Fk@h@uAdEw@nBBzDSjA,2,83.5,179.0,1416.0
164,2,Surrey Hills,44175.1,6398,6495,987.0,VirtualRide,,4706483892,zwift-activity-739140030370807952.fit,5024655939,2021-01-30T15:38:19Z,2021-01-30T16:38:19Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[51.507744, -0.074131]","[51.490649, -0.100993]",,,The Netherlands,51.507744,-0.100993,3,18,0,1,0,False,False,False,False,followers_only,False,b8041198,False,5024655939,6.905,22.7,,201.4,1288.3,True,True,143.0,173.0,False,True,249.4,3.0,1,1,False,85.0,4591892,1,a4706483892,kbkyHjnMjE|@fVtOfB{FpH|D?tCfEfB~Ak@r@cD]gDkBqDn@}LhDh@MnGt@dDlAjBfAeBZeGr@uB|AyBvA?nCxChBjH`@hFM~Tz@zC|ADbEsJdBo@`BtArAvCl@~K`HYx@|@h@|Bt@dJVpOwAlY@lZLdDlB~I?bIwA|D}CM{Cz@kAgEAiL]u@uOfM_GhD_GdGgI~NEpAnKuKjEaBz@VHj@gGhF}IxRqDbMLlGjDFnHoDpCCrB~D|QpBvKLlAr@hCdEhFmAvAiCRkFs@yIoCiThA_C~@LlCpPt@h@n@u@aB_Wb@qKp@mDz@uAdGiAlA\p@jAzApKU|C}BpDa@dBd@xW|BiAxAh@|CbLnBbDhJ~D~L~ClEzD^wDJsRv@gAfGsCxBoJfAoUSiSn@{JSsIX{DcBaI{EqEKcIn@qOcD}_@qCwPCoOq@kKiLok@wFye@q@iC_Ak@aEjBuDzFiBi@oKcJeA?{BvECrKs@tCkAnB}Bx@eEIiDoBmDyDs@@gBvCyAdM}ApBuBq@cIuIw@Lg@dAcBzHZrO[xDgAhCuCD}AfBy@~B[`GeAtCn@lNqAjIcApP_B~Jq@vViB~DwBtVmFpUiA`Ig@fPXzh@t@nGjD~GjBf@vEq@T[EiGpDcMpIgRrGqFEe@aAWgE`BiKxKC_BzIyObFgFlGsDnOiMh@r@D~LdApD|Cy@jCTdB_FC_HsBqJIoE?}XtA}WUgPm@uHe@}Cu@mAyFh@}@c@k@}KwAwCsAgAyAXqEhK_ANiAeBWyCFkUs@wFsB{H`AsI[ePbBmIx@wAx@?fI|IhBd@xAaCzAqMbB_Cx@BxApBhFrD~DPrC_AhAsBp@{C?aKfCcFpALxMdKx@YrBkErB{AhBc@`An@bAxEfFjc@fLfk@r@tKBdOpCxPdDj`@q@lNH|IrE~DhBxHStERnIq@pKXnMSlKaAvOiBrHcIfFS~TM~A_@b@mEaEwWsIuB}CgDyLaAi@wC~@e@mW`@wB`CqDPgDuAmJu@sAeAYeGjAeBtFc@~KbBbVs@jA}@c@uC_Qq@EgA~BbEt_@_@vFaBzBsE`A}@i@}CkEoLS}S_B[e@^gCy@k@_CJgItDqKz@mBq@}CkG_A{GYie@XwPfAyJrFeVbCcXbBeDr@gWzAoJhAgQpAqIi@wNbAoC`@qG|BeEfAQbBbApC`H|@pJMxSv@zCzARnEcKdBa@xAnArAtCp@fL|G]x@x@f@vBv@nIXtMyA~\@nXNnElBtIJlEOfCuAtDwDB,2,89.1,222.0,614.0
165,2,Wandel 006,3538.2,2253,2253,3.1,Walk,,4700896579,garmin_push_6186680375,5018832854,2021-01-29T17:08:59Z,2021-01-29T18:08:59Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.218986, 6.575238]","[53.219026, 6.574987]",,,The Netherlands,53.218986,6.574987,2,0,0,1,0,False,False,False,True,only_me,False,g7731775,False,5018832854,1.57,4.0,,,,,True,85.6,112.0,False,True,4.0,0.8,0,0,False,3.0,4591892,1,a4700896579,mnycIyacg@k@\M^e@LIJOHINOJ]b@IFOGIIAe@M_@AGUOKM@m@A?UZWJIJENNXyA|@Qd@B\Cb@YXIBY^Sp@KDIJ[h@CP@BLH?Hs@hB?DFH@HSTi@bAM`@?LGVc@~@Kf@FXEN{@fAGLCNQVIb@[d@[XSx@e@|@FFFL@Pe@h@i@v@G?OKE@o@fASRMh@Ap@ERCNOl@KRKd@O\@LJL?LYXi@z@Wv@CN@LEBI@BJ?FEF[XSx@a@d@IT?JD^@v@BNA`@CFUJUNYDKFUz@IDIZMFEF?LDNARMR?Fc@^GJIFCAECK[SWe@aAIWo@eA[[GQ_@i@[Sk@cA]_@Qq@KKs@qABYBCDOJKFUTYPe@RQ\?VQN[T[`@Y`@a@FOHQH[B}@AMM]?KDMVe@PSBAFBP\JHHV^b@R^JHRj@b@JHCFOJ@f@l@Tn@VXPLLPRJJ@NLFJL@?@t@oBn@kA`@aAEcBG]Wy@Ge@@QPULIJCR@LDV\JRPND@JAJId@aAJ]NGTe@Pm@LYLOL]PYL[FERa@H]Pa@BMTk@Vs@Je@NUr@qBHc@@s@DWTSTc@\cAHK@QFYFABE@[L?DEFWP[P{@\m@DMVUNUJWJKL]JMF[NQ?CH@b@]VVBZNRJIFA@CNKX]F?HIJAPKF@JVXZJCTM,2,51.3,,
166,2,Afternoon Run,13458.7,3993,4007,20.6,Run,0.0,4695799867,garmin_push_6181697858,5013533658,2021-01-28T16:17:46Z,2021-01-28T17:17:46Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.219003, 6.575568]","[53.221728, 6.579675]",,,The Netherlands,53.219003,6.579675,8,23,0,1,0,False,False,False,False,followers_only,False,g5391684,False,5013533658,3.371,5.3,,,,,True,160.0,171.0,False,True,8.6,-3.0,2,0,False,114.0,4591892,1,a4695799867,q`ycIsvcg@fBcBLe@Ec@]uAe@oCAYII?MIKMk@eA_GeAeEKu@s@{C{B{Ls@}Cc@mCaBoHw@kEO_@WYEBdBiA|BgBZ[j@}@t@iB^S`@Et@}@lBu@bBk@xEaAzJyCr@CLQBOKm@?iAb@wBFoBIaAi@qDWmCWgBGgDKw@IoA@QFMh@MNKDQ@WCiCk@cE?KRk@Bu@CSSk@EaAFS~@yA\_@jDyAz@s@`@q@j@iB^{Bn@{J\uCp@sDb@cAh@k@fCoA~@w@d@_A|@cCPiAGw@O_@eBwCoCeFa@}@S{@C]B}ATkBVmAn@{BRg@n@mAtByClAcC~@}A\e@nAu@TmATo@@]Ce@S{@E{@m@{@kEaPO]UKIWWqAQ]YeBgAyDgAeF{C}Ki@{Ci@cCo@_C_@{@uAgHkA}CU{@w@oDYaD_@sAUoBu@sBYoAGo@]{ACe@JsAN{@Ik@cAeBmAs@_@Ge@D_A`@mC~AoBnB_E`DgB`BqA`A_BxAgFvDkHlGwAt@eAbAsBjAuAfAo@Z}Bl@}@`@w@n@y@bAeAbAaAd@cPfDcA`@}@r@CNBNnAnFh@lB^jBn@dE~@dEJdAb@`Cj@fEn@pCd@~CZ~APpAz@dEv@nEfCbMDPGPPb@l@`Dl@lCLx@JbB\nBd@|BXbAJRpAvABNER]f@iB~@qAf@QZI\Ah@Dt@\bA`@lBT\XJTGPWLq@Cq@Uo@YO[J_E~BeBlAQZIVCr@J`@XXZ@Za@Jw@Q_BCmAIq@u@i@[GWDe@NoCrAyCfB_@Fi@f@wBrAUAk@i@SEqCrB]Fw@]{@s@UDo@f@mEzEk@h@s@rAGTF~@Jh@`@|@`@tAbBnDn@|Ap@`Cn@~AXtA`AvCT`EJj@PnBLl@TjCPn@L~Ar@zFTlCl@fCxArBHXJr@NjALnBVtAP`CTrBBfBGr@B\f@lAj@|@d@m@\o@j@@^LBr@Fd@f@~@\dA\jBHTJnANv@^|@Lv@\|@Jj@`@nADb@@nBF^Ph@`@r@L`@DFZINPXrDj@zBVvAHfArAdGXt@NbARt@t@nB^Xd@WjCoCt@cAH?d@`@x@`An@hA^nAh@xAH`ARhAA\HjAT~A,2,81.5,,
